Block Name,Point ID,_0,_1,_2,_Magnitude,CS_0,CS_1,CS_2,CS_3,CS_4,CS_5,CS_6,CS_7,CS_8,CS_Magnitude,eigS1_CS,eigS2_CS,eigS3_CS,FS_0,FS_1,FS_2,FS_3,FS_4,FS_5,FS_6,FS_7,FS_8,FS_Magnitude,gradp_0,gradp_1,gradp_2,gradp_Magnitude,KF,nS,p,P_S_0,P_S_1,P_S_2,P_S_3,P_S_4,P_S_5,P_S_6,P_S_7,P_S_8,P_S_Magnitude,S_S_0,S_S_1,S_S_2,S_S_3,S_S_4,S_S_5,S_S_6,S_S_7,S_S_8,S_S_Magnitude,T_S_0,T_S_1,T_S_2,T_S_3,T_S_4,T_S_5,T_S_6,T_S_7,T_S_8,T_S_Magnitude,uS_0,uS_1,uS_2,uS_Magnitude,vF_0,vF_1,vF_2,vF_Magnitude,wFR_0,wFR_1,wFR_2,wFR_Magnitude
unnamed_block_0,93,8.33333,0,41.6667,42.4918,1,-1.98E-14,4.89E-11,-1.98E-14,1,4.42E-12,4.89E-11,4.42E-12,1,1.73205,1.00008,0.999918,1,1,1.30E-13,6.00E-11,-1.49E-13,1,6.68E-11,-1.12E-11,-6.24E-11,1,1.73205,0,0,0,0,0,0.04,0,-8.83E-07,-5.08E-10,1.26E-06,-5.08E-10,2.84E-09,1.14E-07,1.26E-06,1.14E-07,-8.85E-07,2.18E-06,-8.83E-07,-5.08E-10,1.26E-06,-5.08E-10,2.84E-09,1.14E-07,1.26E-06,1.14E-07,-8.85E-07,2.18E-06,-8.83E-07,-5.08E-10,1.26E-06,-5.08E-10,2.84E-09,1.14E-07,1.26E-06,1.14E-07,-8.85E-07,2.18E-06,-5.39E-10,-8.51E-10,3.49E-10,1.07E-09,0,0,0,0,0,0,0,0
unnamed_block_0,94,0,8.33333,41.6667,42.4918,1,-1.98E-14,4.42E-12,-1.98E-14,1,4.89E-11,4.42E-12,4.89E-11,1,1.73205,1.00008,0.999918,1,1,-1.49E-13,6.68E-11,1.30E-13,1,6.00E-11,-6.24E-11,-1.12E-11,1,1.73205,0,0,0,0,0,0.04,0,2.84E-09,-5.08E-10,1.14E-07,-5.08E-10,-8.83E-07,1.26E-06,1.14E-07,1.26E-06,-8.85E-07,2.18E-06,2.84E-09,-5.08E-10,1.14E-07,-5.08E-10,-8.83E-07,1.26E-06,1.14E-07,1.26E-06,-8.85E-07,2.18E-06,2.84E-09,-5.08E-10,1.14E-07,-5.08E-10,-8.83E-07,1.26E-06,1.14E-07,1.26E-06,-8.85E-07,2.18E-06,-8.51E-10,-5.39E-10,3.49E-10,1.07E-09,0,0,0,0,0,0,0,0
unnamed_block_0,95,8.33333,8.33333,41.6667,43.3013,1,-1.13E-13,4.87E-11,-1.13E-13,1,4.87E-11,4.87E-11,4.87E-11,1,1.73205,1.00008,0.999918,1,1,-5.66E-14,6.00E-11,-5.66E-14,1,6.00E-11,-1.13E-11,-1.13E-11,1,1.73205,0,0,0,0,0,0.04,0,-9.12E-07,-2.91E-09,1.25E-06,-2.91E-09,-9.12E-07,1.25E-06,1.25E-06,1.25E-06,-2.48E-06,3.76E-06,-9.12E-07,-2.91E-09,1.25E-06,-2.91E-09,-9.12E-07,1.25E-06,1.25E-06,1.25E-06,-2.48E-06,3.76E-06,-9.12E-07,-2.91E-09,1.25E-06,-2.91E-09,-9.12E-07,1.25E-06,1.25E-06,1.25E-06,-2.48E-06,3.76E-06,-5.39E-10,-5.39E-10,3.59E-11,7.63E-10,0,0,0,0,0,0,0,0
unnamed_block_0,96,50,0,0,50,1,0,-1.07E-11,0,1,-1.38E-10,-1.07E-11,-1.38E-10,1,1.73205,1.00008,0.999918,1,1,0,-1.07E-11,0,1,-1.38E-10,0,0,1,1.73205,0,0,0,0,0,0.04,0,-2.37E-06,9.49E-17,-2.77E-07,9.49E-17,-2.37E-06,-3.55E-06,-2.77E-07,-3.55E-06,-7.81E-06,9.88E-06,-2.37E-06,5.67E-17,-2.77E-07,5.67E-17,-2.37E-06,-3.55E-06,-2.77E-07,-3.55E-06,-7.81E-06,9.88E-06,-2.37E-06,1.33E-16,-2.77E-07,1.33E-16,-2.37E-06,-3.55E-06,-2.77E-07,-3.55E-06,-7.81E-06,9.88E-06,0,0,0,0,0,0,0,0,0,0,0,0
unnamed_block_0,97,50,8.33333,0,50.6897,1,0,-1.07E-11,0,1,-6.97E-11,-1.07E-11,-6.97E-11,1,1.73205,1.00008,0.999918,1,1,0,-1.07E-11,0,1,-6.97E-11,0,0,1,1.73205,0,0,0,0,0,0.04,0,-2.29E-06,4.77E-17,-2.75E-07,4.77E-17,-2.29E-06,-1.79E-06,-2.75E-07,-1.79E-06,-2.28E-06,4.72E-06,-2.29E-06,2.85E-17,-2.75E-07,2.85E-17,-2.29E-06,-1.79E-06,-2.75E-07,-1.79E-06,-2.28E-06,4.72E-06,-2.29E-06,6.69E-17,-2.75E-07,6.69E-17,-2.29E-06,-1.79E-06,-2.75E-07,-1.79E-06,-2.28E-06,4.72E-06,0,0,0,0,0,0,0,0,0,0,0,0
unnamed_block_0,98,50,0,8.33333,50.6897,1,-1.16E-15,-9.28E-12,-1.16E-15,1,-3.93E-12,-9.28E-12,-3.93E-12,1,1.73205,1.00008,0.999918,1,1,6.24E-14,-8.71E-12,-6.36E-14,1,-6.70E-11,-5.69E-13,6.31E-11,1,1.73205,0,0,0,0,0,0.04,0,-2.07E-06,-3.00E-11,-2.39E-07,-3.00E-11,-1.18E-08,-1.01E-07,-2.39E-07,-1.01E-07,-1.89E-06,2.83E-06,-2.07E-06,-3.00E-11,-2.39E-07,-3.00E-11,-1.18E-08,-1.01E-07,-2.39E-07,-1.01E-07,-1.89E-06,2.83E-06,-2.07E-06,-3.00E-11,-2.39E-07,-3.00E-11,-1.18E-08,-1.01E-07,-2.39E-07,-1.01E-07,-1.89E-06,2.83E-06,-8.12E-11,-8.56E-10,-3.21E-10,9.18E-10,0,0,0,0,0,0,0,0
unnamed_block_0,99,50,8.33333,8.33333,51.3701,1,-1.72E-14,-9.21E-12,-1.72E-14,1,-4.81E-11,-9.21E-12,-4.81E-11,1,1.73205,1.00008,0.999918,1,1,2.94E-14,-8.67E-12,-4.67E-14,1,-5.94E-11,-5.38E-13,1.14E-11,1,1.73205,0,0,0,0,0,0.04,0,-2.09E-06,-4.43E-10,-2.37E-07,-4.43E-10,-9.18E-07,-1.24E-06,-2.37E-07,-1.24E-06,-2.52E-06,3.84E-06,-2.09E-06,-4.43E-10,-2.37E-07,-4.43E-10,-9.18E-07,-1.24E-06,-2.37E-07,-1.24E-06,-2.52E-06,3.84E-06,-2.09E-06,-4.43E-10,-2.37E-07,-4.43E-10,-9.18E-07,-1.24E-06,-2.37E-07,-1.24E-06,-2.52E-06,3.84E-06,-8.08E-11,-5.42E-10,-5.56E-12,5.48E-10,0,0,0,0,0,0,0,0
unnamed_block_0,100,41.6667,16.6667,0,44.8764,1,0,-1.56E-11,0,1,-4.67E-11,-1.56E-11,-4.67E-11,1,1.73205,1.00008,0.999918,1,1,0,-1.56E-11,0,1,-4.67E-11,0,0,1,1.73205,0,0,0,0,0,0.04,0,-2.29E-06,4.65E-17,-4.01E-07,4.65E-17,-2.29E-06,-1.20E-06,-4.01E-07,-1.20E-06,-1.73E-06,4.08E-06,-2.29E-06,2.78E-17,-4.01E-07,2.78E-17,-2.29E-06,-1.20E-06,-4.01E-07,-1.20E-06,-1.73E-06,4.08E-06,-2.29E-06,6.52E-17,-4.01E-07,6.52E-17,-2.29E-06,-1.20E-06,-4.01E-07,-1.20E-06,-1.73E-06,4.08E-06,0,0,0,0,0,0,0,0,0,0,0,0
unnamed_block_0,101,41.6667,16.6667,8.33333,45.6435,1,-4.49E-14,-1.35E-11,-4.49E-14,1,-3.94E-11,-1.35E-11,-3.94E-11,1,1.73205,1.00008,0.999918,1,1,3.95E-15,-1.27E-11,-4.88E-14,1,-4.06E-11,-7.54E-13,1.15E-12,1,1.73205,0,0,0,0,0,0.04,0,-2.00E-06,-1.16E-09,-3.47E-07,-1.16E-09,-1.43E-06,-1.02E-06,-3.47E-07,-1.02E-06,-2.24E-06,3.66E-06,-2.00E-06,-1.16E-09,-3.47E-07,-1.16E-09,-1.43E-06,-1.02E-06,-3.47E-07,-1.02E-06,-2.24E-06,3.66E-06,-2.00E-06,-1.16E-09,-3.47E-07,-1.16E-09,-1.43E-06,-1.02E-06,-3.47E-07,-1.02E-06,-2.24E-06,3.66E-06,-1.18E-10,-3.64E-10,5.04E-11,3.86E-10,0,0,0,0,0,0,0,0
unnamed_block_0,102,41.6667,0,16.6667,44.8764,1,-2.26E-15,-7.85E-12,-2.26E-15,1,3.73E-13,-7.85E-12,3.73E-13,1,1.73205,1.00008,0.999918,1,1,1.51E-13,-7.18E-12,-1.53E-13,1,-2.93E-11,-6.69E-13,2.97E-11,1,1.73205,0,0,0,0,0,0.04,0,-1.77E-06,-5.83E-11,-2.02E-07,-5.83E-11,3.78E-08,9.61E-09,-2.02E-07,9.61E-09,-1.15E-06,2.13E-06,-1.77E-06,-5.83E-11,-2.02E-07,-5.83E-11,3.78E-08,9.61E-09,-2.02E-07,9.61E-09,-1.15E-06,2.13E-06,-1.77E-06,-5.83E-11,-2.02E-07,-5.83E-11,3.78E-08,9.61E-09,-2.02E-07,9.61E-09,-1.15E-06,2.13E-06,-2.02E-10,-1.25E-09,-1.89E-10,1.28E-09,0,0,0,0,0,0,0,0
unnamed_block_0,103,41.6667,8.33333,16.6667,45.6435,1,-5.98E-14,-7.79E-12,-5.98E-14,1,-1.69E-11,-7.79E-12,-1.69E-11,1,1.73205,1.00008,0.999918,1,1,5.79E-14,-7.15E-12,-1.18E-13,1,-2.79E-11,-6.41E-13,1.11E-11,1,1.73205,0,0,0,0,0,0.04,0,-1.79E-06,-1.54E-09,-2.00E-07,-1.54E-09,-2.88E-07,-4.35E-07,-2.00E-07,-4.35E-07,-2.22E-06,2.94E-06,-1.79E-06,-1.54E-09,-2.00E-07,-1.54E-09,-2.88E-07,-4.35E-07,-2.00E-07,-4.35E-07,-2.22E-06,2.94E-06,-1.79E-06,-1.54E-09,-2.00E-07,-1.54E-09,-2.88E-07,-4.35E-07,-2.00E-07,-4.35E-07,-2.22E-06,2.94E-06,-2.01E-10,-9.04E-10,-1.58E-11,9.27E-10,0,0,0,0,0,0,0,0
unnamed_block_0,104,33.3333,25,0,41.6667,1,0,-2.26E-11,0,1,-3.25E-11,-2.26E-11,-3.25E-11,1,1.73205,1.00008,0.999918,1,1,0,-2.26E-11,0,1,-3.25E-11,0,0,1,1.73205,0,0,0,0,0,0.04,0,-2.28E-06,4.70E-17,-5.81E-07,4.70E-17,-2.28E-06,-8.36E-07,-5.81E-07,-8.36E-07,-1.68E-06,3.92E-06,-2.28E-06,2.81E-17,-5.81E-07,2.81E-17,-2.28E-06,-8.36E-07,-5.81E-07,-8.36E-07,-1.68E-06,3.92E-06,-2.28E-06,6.58E-17,-5.81E-07,6.58E-17,-2.28E-06,-8.36E-07,-5.81E-07,-8.36E-07,-1.68E-06,3.92E-06,0,0,0,0,0,0,0,0,0,0,0,0
unnamed_block_0,105,33.3333,25,8.33333,42.4918,1,-6.67E-14,-1.96E-11,-6.67E-14,1,-2.83E-11,-1.96E-11,-2.83E-11,1,1.73205,1.00008,0.999918,1,1,-2.38E-14,-1.87E-11,-4.28E-14,1,-2.75E-11,-9.71E-13,-8.37E-13,1,1.73205,0,0,0,0,0,0.04,0,-1.89E-06,-1.72E-09,-5.05E-07,-1.72E-09,-1.71E-06,-7.29E-07,-5.05E-07,-7.29E-07,-2.17E-06,3.57E-06,-1.89E-06,-1.72E-09,-5.05E-07,-1.72E-09,-1.71E-06,-7.29E-07,-5.05E-07,-7.29E-07,-2.17E-06,3.57E-06,-1.89E-06,-1.72E-09,-5.05E-07,-1.72E-09,-1.71E-06,-7.29E-07,-5.05E-07,-7.29E-07,-2.17E-06,3.57E-06,-1.72E-10,-2.50E-10,5.82E-11,3.09E-10,0,0,0,0,0,0,0,0
unnamed_block_0,106,33.3333,16.6667,16.6667,40.8248,1,-1.21E-13,-1.13E-11,-1.21E-13,1,-2.03E-11,-1.13E-11,-2.03E-11,1,1.73205,1.00008,0.999918,1,1,-1.04E-14,-1.05E-11,-1.10E-13,1,-2.21E-11,-7.87E-13,1.84E-12,1,1.73205,0,0,0,0,0,0.04,0,-1.59E-06,-3.11E-09,-2.92E-07,-3.11E-09,-8.38E-07,-5.22E-07,-2.92E-07,-5.22E-07,-2.50E-06,3.19E-06,-1.59E-06,-3.11E-09,-2.92E-07,-3.11E-09,-8.38E-07,-5.22E-07,-2.92E-07,-5.22E-07,-2.50E-06,3.19E-06,-1.59E-06,-3.11E-09,-2.92E-07,-3.11E-09,-8.38E-07,-5.22E-07,-2.92E-07,-5.22E-07,-2.50E-06,3.19E-06,-2.94E-10,-6.26E-10,4.29E-11,6.93E-10,0,0,0,0,0,0,0,0
unnamed_block_0,107,33.3333,0,25,41.6667,1,-5.52E-15,8.27E-14,-5.52E-15,1,-2.73E-13,8.27E-14,-2.73E-13,1,1.73205,1.00008,0.999918,1,1,2.38E-13,8.27E-14,-2.43E-13,1,-2.73E-13,-5.91E-26,1.51E-25,1,1.73205,0,0,0,0,0,0.04,0,-1.45E-06,-1.42E-10,2.13E-09,-1.42E-10,3.15E-08,-7.03E-09,2.13E-09,-7.03E-09,-1.04E-06,1.78E-06,-1.45E-06,-1.42E-10,2.13E-09,-1.42E-10,3.15E-08,-7.03E-09,2.13E-09,-7.03E-09,-1.04E-06,1.78E-06,-1.45E-06,-1.42E-10,2.13E-09,-1.42E-10,3.15E-08,-7.03E-09,2.13E-09,-7.03E-09,-1.04E-06,1.78E-06,-3.40E-10,-1.37E-09,2.01E-25,1.41E-09,0,0,0,0,0,0,0,0
unnamed_block_0,108,33.3333,8.33333,25,42.4918,1,-1.11E-13,8.23E-14,-1.11E-13,1,-1.24E-13,8.23E-14,-1.24E-13,1,1.73205,1.00008,0.999918,1,1,7.18E-14,8.23E-14,-1.83E-13,1,-1.24E-13,-3.26E-26,-6.70E-27,1,1.73205,0,0,0,0,0,0.04,0,-1.47E-06,-2.87E-09,2.12E-09,-2.87E-09,-1.76E-07,-3.20E-09,2.12E-09,-3.20E-09,-2.15E-06,2.61E-06,-1.47E-06,-2.87E-09,2.12E-09,-2.87E-09,-1.76E-07,-3.20E-09,2.12E-09,-3.20E-09,-2.15E-06,2.61E-06,-1.47E-06,-2.87E-09,2.12E-09,-2.87E-09,-1.76E-07,-3.20E-09,2.12E-09,-3.20E-09,-2.15E-06,2.61E-06,-3.39E-10,-1.02E-09,7.67E-25,1.07E-09,0,0,0,0,0,0,0,0
unnamed_block_0,109,25,33.3333,0,41.6667,1,0,-3.25E-11,0,1,-2.26E-11,-3.25E-11,-2.26E-11,1,1.73205,1.00008,0.999918,1,1,0,-3.25E-11,0,1,-2.26E-11,0,0,1,1.73205,0,0,0,0,0,0.04,0,-2.28E-06,4.70E-17,-8.36E-07,4.70E-17,-2.28E-06,-5.81E-07,-8.36E-07,-5.81E-07,-1.68E-06,3.92E-06,-2.28E-06,2.81E-17,-8.36E-07,2.81E-17,-2.28E-06,-5.81E-07,-8.36E-07,-5.81E-07,-1.68E-06,3.92E-06,-2.28E-06,6.58E-17,-8.36E-07,6.58E-17,-2.28E-06,-5.81E-07,-8.36E-07,-5.81E-07,-1.68E-06,3.92E-06,0,0,0,0,0,0,0,0,0,0,0,0
unnamed_block_0,110,25,33.3333,8.33333,42.4918,1,-6.67E-14,-2.83E-11,-6.67E-14,1,-1.96E-11,-2.83E-11,-1.96E-11,1,1.73205,1.00008,0.999918,1,1,-4.28E-14,-2.75E-11,-2.38E-14,1,-1.87E-11,-8.37E-13,-9.71E-13,1,1.73205,0,0,0,0,0,0.04,0,-1.71E-06,-1.72E-09,-7.29E-07,-1.72E-09,-1.89E-06,-5.05E-07,-7.29E-07,-5.05E-07,-2.17E-06,3.57E-06,-1.71E-06,-1.72E-09,-7.29E-07,-1.72E-09,-1.89E-06,-5.05E-07,-7.29E-07,-5.05E-07,-2.17E-06,3.57E-06,-1.71E-06,-1.72E-09,-7.29E-07,-1.72E-09,-1.89E-06,-5.05E-07,-7.29E-07,-5.05E-07,-2.17E-06,3.57E-06,-2.50E-10,-1.72E-10,5.82E-11,3.09E-10,0,0,0,0,0,0,0,0
unnamed_block_0,111,25,25,16.6667,39.0868,1,-1.49E-13,-1.60E-11,-1.49E-13,1,-1.60E-11,-1.60E-11,-1.60E-11,1,1.73205,1.00008,0.999918,1,1,-7.47E-14,-1.55E-11,-7.47E-14,1,-1.55E-11,-5.05E-13,-5.05E-13,1,1.73205,0,0,0,0,0,0.04,0,-1.28E-06,-3.84E-09,-4.13E-07,-3.84E-09,-1.28E-06,-4.13E-07,-4.13E-07,-4.13E-07,-2.54E-06,3.22E-06,-1.28E-06,-3.84E-09,-4.13E-07,-3.84E-09,-1.28E-06,-4.13E-07,-4.13E-07,-4.13E-07,-2.54E-06,3.22E-06,-1.28E-06,-3.84E-09,-4.13E-07,-3.84E-09,-1.28E-06,-4.13E-07,-4.13E-07,-4.13E-07,-2.54E-06,3.22E-06,-4.30E-10,-4.30E-10,5.34E-11,6.10E-10,0,0,0,0,0,0,0,0
unnamed_block_0,112,25,16.6667,25,39.0868,1,-2.00E-13,1.19E-13,-2.00E-13,1,8.76E-14,1.19E-13,8.76E-14,1,1.73205,1.00008,0.999918,1,1,-5.27E-14,1.19E-13,-1.47E-13,1,8.76E-14,-3.13E-26,-1.34E-25,1,1.73205,0,0,0,0,0,0.04,0,-1.12E-06,-5.14E-09,3.06E-09,-5.14E-09,-6.53E-07,2.26E-09,3.06E-09,2.26E-09,-2.60E-06,2.90E-06,-1.12E-06,-5.14E-09,3.06E-09,-5.14E-09,-6.53E-07,2.26E-09,3.06E-09,2.26E-09,-2.60E-06,2.90E-06,-1.12E-06,-5.14E-09,3.06E-09,-5.14E-09,-6.53E-07,2.26E-09,3.06E-09,2.26E-09,-2.60E-06,2.90E-06,-4.94E-10,-7.18E-10,1.02E-24,8.71E-10,0,0,0,0,0,0,0,0
unnamed_block_0,113,25,0,33.3333,41.6667,1,-1.03E-14,1.63E-11,-1.03E-14,1,-1.31E-12,1.63E-11,-1.31E-12,1,1.73205,1.00008,0.999918,1,1,2.66E-13,1.58E-11,-2.77E-13,1,2.83E-11,5.58E-13,-2.96E-11,1,1.73205,0,0,0,0,0,0.04,0,-1.25E-06,-2.66E-10,4.21E-07,-2.66E-10,3.88E-08,-3.38E-08,4.21E-07,-3.38E-08,-1.11E-06,1.78E-06,-1.25E-06,-2.66E-10,4.21E-07,-2.66E-10,3.88E-08,-3.38E-08,4.21E-07,-3.38E-08,-1.11E-06,1.78E-06,-1.25E-06,-2.66E-10,4.21E-07,-2.66E-10,3.88E-08,-3.38E-08,4.21E-07,-3.38E-08,-1.11E-06,1.78E-06,-4.30E-10,-1.25E-09,1.77E-10,1.33E-09,0,0,0,0,0,0,0,0
unnamed_block_0,114,25,8.33333,33.3333,42.4918,1,-1.43E-13,1.62E-11,-1.43E-13,1,1.65E-11,1.62E-11,1.65E-11,1,1.73205,1.00008,0.999918,1,1,5.24E-14,1.57E-11,-1.95E-13,1,2.75E-11,5.07E-13,-1.10E-11,1,1.73205,0,0,0,0,0,0.04,0,-1.27E-06,-3.68E-09,4.18E-07,-3.68E-09,-2.87E-07,4.25E-07,4.18E-07,4.25E-07,-2.28E-06,2.75E-06,-1.27E-06,-3.68E-09,4.18E-07,-3.68E-09,-2.87E-07,4.25E-07,4.18E-07,4.25E-07,-2.28E-06,2.75E-06,-1.27E-06,-3.68E-09,4.18E-07,-3.68E-09,-2.87E-07,4.25E-07,4.18E-07,4.25E-07,-2.28E-06,2.75E-06,-4.29E-10,-9.02E-10,4.07E-12,9.99E-10,0,0,0,0,0,0,0,0
unnamed_block_0,115,16.6667,41.6667,0,44.8764,1,0,-4.67E-11,0,1,-1.56E-11,-4.67E-11,-1.56E-11,1,1.73205,1.00008,0.999918,1,1,0,-4.67E-11,0,1,-1.56E-11,0,0,1,1.73205,0,0,0,0,0,0.04,0,-2.29E-06,4.65E-17,-1.20E-06,4.65E-17,-2.29E-06,-4.01E-07,-1.20E-06,-4.01E-07,-1.73E-06,4.08E-06,-2.29E-06,2.78E-17,-1.20E-06,2.78E-17,-2.29E-06,-4.01E-07,-1.20E-06,-4.01E-07,-1.73E-06,4.08E-06,-2.29E-06,6.52E-17,-1.20E-06,6.52E-17,-2.29E-06,-4.01E-07,-1.20E-06,-4.01E-07,-1.73E-06,4.08E-06,0,0,0,0,0,0,0,0,0,0,0,0
unnamed_block_0,116,16.6667,41.6667,8.33333,45.6435,1,-4.49E-14,-3.94E-11,-4.49E-14,1,-1.35E-11,-3.94E-11,-1.35E-11,1,1.73205,1.00008,0.999918,1,1,-4.88E-14,-4.06E-11,3.95E-15,1,-1.27E-11,1.15E-12,-7.54E-13,1,1.73205,0,0,0,0,0,0.04,0,-1.43E-06,-1.16E-09,-1.02E-06,-1.16E-09,-2.00E-06,-3.47E-07,-1.02E-06,-3.47E-07,-2.24E-06,3.66E-06,-1.43E-06,-1.16E-09,-1.02E-06,-1.16E-09,-2.00E-06,-3.47E-07,-1.02E-06,-3.47E-07,-2.24E-06,3.66E-06,-1.43E-06,-1.16E-09,-1.02E-06,-1.16E-09,-2.00E-06,-3.47E-07,-1.02E-06,-3.47E-07,-2.24E-06,3.66E-06,-3.64E-10,-1.18E-10,5.04E-11,3.86E-10,0,0,0,0,0,0,0,0
unnamed_block_0,117,16.6667,33.3333,16.6667,40.8248,1,-1.21E-13,-2.03E-11,-1.21E-13,1,-1.13E-11,-2.03E-11,-1.13E-11,1,1.73205,1.00008,0.999918,1,1,-1.10E-13,-2.21E-11,-1.04E-14,1,-1.05E-11,1.84E-12,-7.87E-13,1,1.73205,0,0,0,0,0,0.04,0,-8.38E-07,-3.11E-09,-5.22E-07,-3.11E-09,-1.59E-06,-2.92E-07,-5.22E-07,-2.92E-07,-2.50E-06,3.19E-06,-8.38E-07,-3.11E-09,-5.22E-07,-3.11E-09,-1.59E-06,-2.92E-07,-5.22E-07,-2.92E-07,-2.50E-06,3.19E-06,-8.38E-07,-3.11E-09,-5.22E-07,-3.11E-09,-1.59E-06,-2.92E-07,-5.22E-07,-2.92E-07,-2.50E-06,3.19E-06,-6.26E-10,-2.94E-10,4.29E-11,6.93E-10,0,0,0,0,0,0,0,0
unnamed_block_0,118,16.6667,25,25,39.0868,1,-2.00E-13,8.76E-14,-2.00E-13,1,1.19E-13,8.76E-14,1.19E-13,1,1.73205,1.00008,0.999918,1,1,-1.47E-13,8.76E-14,-5.27E-14,1,1.19E-13,9.95E-26,7.01E-27,1,1.73205,0,0,0,0,0,0.04,0,-6.53E-07,-5.14E-09,2.26E-09,-5.14E-09,-1.12E-06,3.06E-09,2.26E-09,3.06E-09,-2.60E-06,2.90E-06,-6.53E-07,-5.14E-09,2.26E-09,-5.14E-09,-1.12E-06,3.06E-09,2.26E-09,3.06E-09,-2.60E-06,2.90E-06,-6.53E-07,-5.14E-09,2.26E-09,-5.14E-09,-1.12E-06,3.06E-09,2.26E-09,3.06E-09,-2.60E-06,2.90E-06,-7.18E-10,-4.94E-10,4.28E-25,8.71E-10,0,0,0,0,0,0,0,0
unnamed_block_0,119,16.6667,16.6667,33.3333,40.8248,1,-2.14E-13,2.05E-11,-2.14E-13,1,2.05E-11,2.05E-11,2.05E-11,1,1.73205,1.00008,0.999918,1,1,-1.07E-13,2.24E-11,-1.07E-13,1,2.24E-11,-1.84E-12,-1.84E-12,1,1.73205,0,0,0,0,0,0.04,0,-8.34E-07,-5.51E-09,5.29E-07,-5.51E-09,-8.34E-07,5.29E-07,5.29E-07,5.29E-07,-2.53E-06,2.98E-06,-8.34E-07,-5.51E-09,5.29E-07,-5.51E-09,-8.34E-07,5.29E-07,5.29E-07,5.29E-07,-2.53E-06,2.98E-06,-8.34E-07,-5.51E-09,5.29E-07,-5.51E-09,-8.34E-07,5.29E-07,5.29E-07,5.29E-07,-2.53E-06,2.98E-06,-6.24E-10,-6.24E-10,-4.37E-11,8.84E-10,0,0,0,0,0,0,0,0
unnamed_block_0,120,16.6667,0,41.6667,44.8764,1,-7.02E-15,3.96E-11,-7.02E-15,1,4.53E-12,3.96E-11,4.53E-12,1,1.73205,1.00008,0.999918,1,1,1.59E-13,4.06E-11,-1.66E-13,1,6.72E-11,-1.07E-12,-6.26E-11,1,1.73205,0,0,0,0,0,0.04,0,-1.40E-06,-1.81E-10,1.02E-06,-1.81E-10,2.95E-09,1.17E-07,1.02E-06,1.17E-07,-7.51E-07,2.15E-06,-1.40E-06,-1.81E-10,1.02E-06,-1.81E-10,2.95E-09,1.17E-07,1.02E-06,1.17E-07,-7.51E-07,2.15E-06,-1.40E-06,-1.81E-10,1.02E-06,-1.81E-10,2.95E-09,1.17E-07,1.02E-06,1.17E-07,-7.51E-07,2.15E-06,-3.63E-10,-8.52E-10,2.99E-10,9.74E-10,0,0,0,0,0,0,0,0
unnamed_block_0,121,16.6667,8.33333,41.6667,45.6435,1,-9.70E-14,3.94E-11,-9.70E-14,1,4.88E-11,3.94E-11,4.88E-11,1,1.73205,1.00008,0.999918,1,1,8.40E-15,4.06E-11,-1.05E-13,1,6.01E-11,-1.16E-12,-1.13E-11,1,1.73205,0,0,0,0,0,0.04,0,-1.43E-06,-2.50E-09,1.01E-06,-2.50E-09,-9.13E-07,1.26E-06,1.01E-06,1.26E-06,-2.35E-06,3.69E-06,-1.43E-06,-2.50E-09,1.01E-06,-2.50E-09,-9.13E-07,1.26E-06,1.01E-06,1.26E-06,-2.35E-06,3.69E-06,-1.43E-06,-2.50E-09,1.01E-06,-2.50E-09,-9.13E-07,1.26E-06,1.01E-06,1.26E-06,-2.35E-06,3.69E-06,-3.63E-10,-5.39E-10,-1.44E-11,6.50E-10,0,0,0,0,0,0,0,0
unnamed_block_0,122,0,50,0,50,1,0,-1.38E-10,0,1,-1.07E-11,-1.38E-10,-1.07E-11,1,1.73205,1.00008,0.999918,1,1,0,-1.38E-10,0,1,-1.07E-11,0,0,1,1.73205,0,0,0,0,0,0.04,0,-2.37E-06,9.49E-17,-3.55E-06,9.49E-17,-2.37E-06,-2.77E-07,-3.55E-06,-2.77E-07,-7.81E-06,9.88E-06,-2.37E-06,5.67E-17,-3.55E-06,5.67E-17,-2.37E-06,-2.77E-07,-3.55E-06,-2.77E-07,-7.81E-06,9.88E-06,-2.37E-06,1.33E-16,-3.55E-06,1.33E-16,-2.37E-06,-2.77E-07,-3.55E-06,-2.77E-07,-7.81E-06,9.88E-06,0,0,0,0,0,0,0,0,0,0,0,0
unnamed_block_0,123,8.33333,50,0,50.6897,1,0,-6.97E-11,0,1,-1.07E-11,-6.97E-11,-1.07E-11,1,1.73205,1.00008,0.999918,1,1,0,-6.97E-11,0,1,-1.07E-11,0,0,1,1.73205,0,0,0,0,0,0.04,0,-2.29E-06,4.77E-17,-1.79E-06,4.77E-17,-2.29E-06,-2.75E-07,-1.79E-06,-2.75E-07,-2.28E-06,4.72E-06,-2.29E-06,2.85E-17,-1.79E-06,2.85E-17,-2.29E-06,-2.75E-07,-1.79E-06,-2.75E-07,-2.28E-06,4.72E-06,-2.29E-06,6.69E-17,-1.79E-06,6.69E-17,-2.29E-06,-2.75E-07,-1.79E-06,-2.75E-07,-2.28E-06,4.72E-06,0,0,0,0,0,0,0,0,0,0,0,0
